driver_id,total_fare,avg_distance
7,572.29,27.049999999999994
51,505.64,19.618333333333336
15,275.52,35.5125
54,311.78,33.1175
11,527.63,30.212857142857143
29,490.9799999999999,17.082
69,221.07999999999998,30.796666666666667
42,511.92999999999995,27.351666666666663
87,197.68,28.13
73,407.41999999999996,33.8175
64,57.400000000000006,26.135
3,460.06000000000006,25.266250000000003
30,474.61,24.511666666666667
34,224.48999999999998,19.993333333333336
59,199.64000000000001,28.37
8,239.73,35.21666666666666
22,245.15,26.80666666666667
28,618.33,24.77714285714286
85,88.63,27.215
16,218.5,23.560000000000002
35,108.61000000000001,7.455
52,194.95999999999998,17.605
71,156.54,21.59
98,517.65,29.393333333333334
47,105.4,2.12
99,132.04,27.253333333333334
43,574.6500000000001,26.887499999999996
5,25.45,23.119999999999997
31,65.68,34.03
100,190.74,25.975
18,499.91999999999996,31.035714285714285
70,505.19,21.37666666666667
61,521.46,24.555
27,268.32,31.104999999999997
75,450.44999999999993,23.608571428571427
17,169.02,34.394999999999996
26,506.91999999999996,24.418571428571425
46,1134.12,28.10636363636364
78,357.92,27.869999999999997
77,243.32999999999998,30.336666666666662
89,384.0,34.556
6,435.79999999999995,25.668333333333333
60,212.95000000000002,23.212
68,260.69,12.979999999999999
90,452.39,14.535999999999998
19,338.55,14.684999999999999
23,329.13,19.823333333333334
41,408.53,22.675
55,247.53000000000003,27.75666666666667
93,145.65,25.119999999999994
95,72.24,3.12
40,27.76,38.82
38,245.44,24.426000000000002
25,52.47,28.50333333333333
44,103.8,41.04
82,418.68,21.053333333333335
53,182.67000000000002,21.343333333333334
92,145.25,40.03
86,515.29,27.4625
58,130.85,23.26
81,411.76,20.369999999999997
33,341.78999999999996,28.972
48,132.96,20.21
97,297.25,36.655
67,399.17999999999995,23.625
84,75.75999999999999,17.195
79,251.39999999999998,47.225
9,233.47000000000003,34.5
24,51.64,27.48
32,602.43,24.797142857142855
88,586.27,28.155
1,27.650000000000002,20.7
20,331.37,35.597500000000004
56,447.0799999999999,26.535
36,325.35999999999996,30.007499999999997
10,217.48000000000002,23.425
37,145.87,20.73
49,360.69,23.05
63,697.64,29.464999999999996
65,64.61,22.9
4,145.06,37.21666666666667
39,365.99,20.938
62,300.61,36.775
12,301.90999999999997,25.313333333333333
83,368.14,27.3075
13,277.96000000000004,23.970000000000002
14,250.85000000000002,25.112499999999997
21,276.21,28.772000000000002
66,44.35,25.54
91,332.67,29.72666666666667
94,359.44,19.1625
72,625.24,21.868571428571432
74,162.49,34.63
76,516.3399999999999,17.369999999999997
2,75.63,10.7
80,499.49,25.448333333333327
50,180.24,20.325
57,519.25,16.738750000000003
